date,diff
32:25.6,44
32:25.7,176
32:25.7,144
32:25.7,124
32:25.7,101
32:25.7,129
32:25.7,131
32:25.7,112.666664
32:25.7,115.666664
32:25.7,108.5
32:25.7,104.666664
32:25.7,114.25
32:25.7,99.5
32:25.8,40
32:25.9,184
32:26.0,62
32:26.0,50
32:26.0,52
32:26.1,295
32:26.1,286
32:26.1,285
32:26.1,266
32:26.1,286
32:26.1,283
32:26.2,169
32:26.2,185
32:26.2,143.75
32:26.2,151.5
32:26.2,172.5
32:26.2,170
32:26.2,138
32:26.2,142.66667
32:26.2,151.6
32:26.2,163.25
32:26.2,179
32:26.2,141.66667
32:26.2,119.75
32:26.2,135.25
32:26.2,139
32:26.2,107
32:26.2,145.6
32:26.2,152.33333
32:26.2,150
32:26.2,120
32:26.3,82
32:26.3,202
32:26.4,195
32:26.5,39
32:26.5,42
32:26.5,43
32:26.5,32
32:26.5,38.666668
32:26.5,39.25
32:26.5,46
32:26.5,35.333332
32:26.5,36
32:26.6,251
32:26.6,230
32:26.6,270
32:26.6,206
32:26.6,252
32:26.6,184
32:26.6,279
32:26.6,199
32:26.6,249
32:26.6,184
32:26.6,237.5
32:26.6,226
32:26.6,229
32:26.6,221
32:26.6,262.33334
32:26.6,220.5
32:26.6,232
32:26.6,194
32:26.6,217
32:26.6,215.33333
32:26.6,175
32:26.6,205.33333
32:26.6,223.66667
32:26.6,204
32:26.6,215.75
32:26.6,245
32:26.6,248
32:26.6,240.75
32:26.6,256.5
32:26.6,215.66667
32:26.6,198.25
32:26.6,251
32:26.6,199.8
32:26.6,173.5
32:26.6,174
32:26.8,210
32:26.8,221
32:26.8,186.33333
32:26.9,174
32:26.9,160.5
32:26.9,140
32:26.9,132
32:26.9,141
32:26.9,135.33333
32:26.9,154.5
32:26.9,127
32:26.9,137
32:26.9,114.6
32:26.9,106.666664
32:26.9,115
32:26.9,101
32:27.0,225.66667
32:27.0,208.33333
32:27.0,201
32:27.0,202
32:27.1,151
32:27.2,51
32:27.2,46
32:27.2,50
32:27.3,173
32:27.4,128
32:27.5,202
32:27.6,154
32:27.7,62
32:27.7,18.5
32:27.7,205
32:27.7,236.33333
32:27.7,221
32:27.7,222
32:27.7,219.5
32:27.7,210
32:27.7,217.5
32:27.7,216
32:27.7,205.66667
32:27.7,208
32:27.8,154
32:27.9,82
32:28.0,173.5
32:28.0,163.5
32:28.1,104.5
32:28.1,106.5
32:28.1,104
32:28.1,92
32:28.1,75
32:28.1,77
32:28.2,8
32:28.2,5
32:28.2,19
32:28.2,21
32:28.2,269.33334
32:28.2,246.25
32:28.2,256
32:28.2,246.66667
32:28.2,256.66666
32:28.2,254
32:28.2,224.33333
32:28.2,222
32:28.2,227.33333
32:28.2,227.5
32:28.2,259.66666
32:28.2,269.66666
32:28.2,270.33334
32:28.2,228.66667
32:28.2,212
32:28.2,218
32:28.2,205
32:28.2,227.5
32:28.2,211.33333
32:28.2,225.66667
32:28.2,223.66667
32:28.2,242
32:28.2,220
32:28.2,206.5
32:28.2,221
32:28.2,218
32:28.3,211
32:28.3,183
32:28.4,45
32:28.5,166
32:28.5,183
32:28.5,169.5
32:28.5,183.5
32:28.5,188
32:28.5,254
32:28.5,200
32:28.5,164
32:28.5,221
32:28.5,187.5
32:28.5,207
32:28.5,201
32:28.5,171
32:28.6,156
32:28.6,147.33333
32:28.6,113
32:28.6,185
32:28.6,106.25
32:28.6,186
32:28.6,128
32:28.6,146
32:28.6,124
32:28.6,161.5
32:28.6,156
32:28.6,137
32:28.6,115.75
32:28.6,115
32:28.6,91.666664
32:28.6,119.5
32:28.6,117.75
32:28.6,106.5
32:28.6,102.666664
32:28.6,157
32:28.6,154
32:28.6,149.33333
32:28.6,118.333336
32:28.6,161
32:28.6,81.5
32:28.6,123
32:28.6,157
32:28.6,86.333336
32:28.6,93
32:28.6,73
32:28.6,79
32:28.7,197
32:28.8,105
32:28.8,69.5
32:28.8,64
32:28.9,54
32:29.1,45
32:29.2,165
32:29.2,161
32:29.2,163
32:29.2,154
32:29.2,156
32:29.3,20
32:29.4,241
32:29.5,159
32:29.5,146
32:29.5,167
32:29.5,95
32:29.5,91
32:29.5,93
32:29.7,178
32:29.7,98.5
32:29.7,94
32:29.7,89.5
32:29.7,86
32:29.8,93
32:29.8,43
32:29.9,206
32:29.9,183
32:29.9,191
32:29.9,183
32:30.0,60
32:30.0,52.666668
32:30.0,52
32:30.1,258
32:30.1,241.5
32:30.1,215.33333
32:30.1,223.5
32:30.2,128
32:30.2,141.5
32:30.2,166
32:30.2,122.6
32:30.2,93
32:30.2,126
32:30.2,134.66667
32:30.2,97.5
32:30.2,124
32:30.2,104.5
32:30.2,134
32:30.2,91
32:30.2,77.5
32:30.2,69
32:30.2,71
32:30.2,67
32:30.3,58
32:30.3,36
32:30.3,179
32:30.3,169
32:30.3,162
32:30.4,153
32:30.5,231
32:30.5,253
32:30.5,255.66667
32:30.5,253.25
32:30.5,250.33333
32:30.6,211
32:30.6,189
32:30.6,226
32:30.6,161
32:30.6,210
32:30.6,187.5
32:30.6,167
32:30.6,194.5
32:30.6,144
32:30.6,201.5
32:30.6,187.5
32:30.6,211.5
32:30.6,191
32:30.6,150
32:30.6,169.25
32:30.6,194
32:30.6,130
32:30.6,112
32:30.7,109
32:30.7,124.2
32:30.7,139.75
32:30.7,152.25
32:30.7,170.33333
32:30.7,120.75
32:30.7,119
32:30.7,110.5
32:30.7,24
32:30.8,135.5
32:30.8,130
32:30.9,120
32:31.0,146
32:31.1,114
32:31.2,9.5
32:31.2,214
32:31.2,209.33333
32:31.3,87
32:31.4,49
32:31.4,43
32:31.5,176
32:31.5,190
32:31.5,177.5
32:31.5,186
32:31.5,111
32:31.5,105
32:31.5,112
32:31.6,47
32:31.6,43
32:31.6,255
32:31.7,160.5
32:31.7,151.66667
32:31.8,156
32:31.8,107
32:31.8,45
32:31.8,98
32:31.9,225.5
32:31.9,228.33333
32:31.9,249.25
32:31.9,226.33333
32:31.9,232.33333
32:31.9,269.66666
32:31.9,196.66667
32:31.9,248
32:31.9,241
32:31.9,226.66667
32:31.9,227.66667
32:31.9,219
32:32.0,164
32:32.0,150
32:32.0,132.5
32:32.0,137
32:32.0,113
32:32.0,133
32:32.0,121
32:32.0,130
32:32.0,121
32:32.0,74
32:32.0,98
32:32.0,103
32:32.1,88.5
32:32.1,103
32:32.1,87.5
32:32.1,60.5
32:32.1,80
32:32.2,190
32:32.2,200.5
32:32.2,220
32:32.2,165
32:32.2,176.33333
32:32.2,186.33333
32:32.2,178
32:32.2,190.5
32:32.2,169.66667
32:32.2,170.5
32:32.2,171.5
32:32.2,131
32:32.2,135
32:32.2,134.5
32:32.2,128
32:32.2,127
32:32.3,115
32:32.3,96
32:32.3,24
32:32.4,212
32:32.4,197
32:32.5,48
32:32.5,50
32:32.5,62
32:32.5,44.5
32:32.5,45
32:32.5,53
32:32.5,52
32:32.5,46
32:32.6,12
32:32.6,296.5
32:32.6,288.66666
32:32.6,296.33334
32:32.6,272.33334
32:32.6,286.33334
32:32.6,313
32:32.6,289
32:32.6,322.33334
32:32.6,281
32:32.6,284
32:32.6,276
32:32.7,208
32:32.7,278
32:32.7,216
32:32.7,214
32:32.7,217
32:32.7,262.5
32:32.7,195
32:32.7,227
32:32.7,256.5
32:32.7,262
32:32.7,256.5
32:32.7,241.5
32:32.7,284
32:32.7,238.5
32:32.7,212.5
32:32.7,190.5
32:32.7,129
32:32.7,162.5
32:32.7,202.5
32:32.7,202
32:32.7,134.5
32:32.7,194.5
32:32.7,103
32:32.7,152
32:32.7,138
32:32.7,148
32:32.7,176
32:32.9,206
32:32.9,206.5
32:33.0,28
32:33.1,258
32:33.2,161
32:33.2,152.5
32:33.2,164
32:33.2,134.75
32:33.2,142.5
32:33.2,159
32:33.2,131
32:33.2,136
32:33.2,133
32:33.2,132
32:33.2,153.66667
32:33.2,150.33333
32:33.2,176
32:33.2,156.66667
32:33.2,128.33333
32:33.2,107.5
32:33.2,102
32:33.2,135.75
32:33.2,108.75
32:33.2,121.666664
32:33.2,144
32:33.2,124
32:33.2,151
32:33.3,232
32:33.3,225
32:33.4,185
32:33.4,179
32:33.5,96
32:33.5,106
32:33.5,103
32:33.5,94.5
32:33.5,36
32:33.5,35
32:33.5,28
32:33.5,215
32:33.5,210.66667
32:33.5,195
32:33.6,172
32:33.6,168.5
32:33.6,166
32:33.6,129.5
32:33.6,188
32:33.7,116
32:33.8,225
32:33.8,224.25
32:33.8,213.33333
32:33.8,233
32:33.9,117.666664
32:33.9,125.5
32:33.9,147
32:33.9,122.5
32:33.9,135
32:33.9,110
32:33.9,123
32:33.9,138.25
32:33.9,90.333336
32:33.9,131.75
32:33.9,131
32:33.9,108.6
32:33.9,111
32:34.0,50
32:34.0,29.5
32:34.0,236
32:34.0,243.33333
32:34.0,232
32:34.0,208.66667
32:34.1,221
32:34.1,210.5
32:34.1,204
32:34.1,163
32:34.1,197
32:34.1,197.5
32:34.2,96
32:34.2,112
32:34.2,140
32:34.2,73
32:34.2,106.5
32:34.2,72
32:34.2,80
32:34.2,120
32:34.2,69
32:34.2,94.5
32:34.2,94.5
32:34.2,118
32:34.2,60
32:34.2,90.333336
32:34.2,81.5
32:34.2,43.5
32:34.2,73
32:34.2,13
32:34.2,37.666668
32:34.3,213
32:34.3,146
32:34.4,118
32:34.4,104
32:34.4,100.5
32:34.5,198
32:34.5,169
32:34.5,171
32:34.6,132
32:34.6,102
32:34.7,42
32:34.7,263
32:34.7,196
32:34.7,241.33333
32:34.7,241
32:34.7,229
32:34.7,240
32:34.7,208
32:34.7,230
32:34.8,201
32:34.8,222
32:34.8,226
32:34.8,228.5
32:34.8,197
32:35.0,144
32:35.1,97
32:35.2,12
32:35.2,9.5
32:35.2,9.5
32:35.2,0
32:35.2,305.33334
32:35.2,290.66666
32:35.2,302.75
32:35.2,277.25
32:35.2,281
32:35.2,302.33334
32:35.2,304.5
32:35.2,311
32:35.2,266.75
32:35.2,248.33333
32:35.2,287
32:35.2,261.5
32:35.2,273.75
32:35.2,292.33334
32:35.2,287
32:35.3,163
32:35.4,145
32:35.5,208
32:35.5,227.5
32:35.5,211.5
32:35.5,145
32:35.5,142
32:35.5,152
32:35.5,123
32:35.5,125.5
32:35.5,123
32:35.5,111
32:35.6,82
32:35.6,81
32:35.6,60
32:35.6,41
32:35.6,55
32:35.6,48
32:35.7,212
32:35.7,211.33333
32:35.7,206
32:35.8,56
32:35.8,55.5
32:35.8,60
32:35.8,44
32:35.8,49
32:35.8,59
32:35.9,27
32:35.9,237
32:35.9,215.66667
32:35.9,249.33333
32:35.9,219.5
32:35.9,231.5
32:35.9,242
32:35.9,222.5
32:35.9,225.5
32:35.9,231.5
32:35.9,222.66667
32:35.9,215
32:36.0,134
32:36.0,120.333336
32:36.1,121
32:36.1,124.5
32:36.1,99.5
32:36.1,100.5
32:36.1,128
32:36.1,82
32:36.1,82
32:36.2,215.33333
32:36.2,233
32:36.2,188
32:36.2,204
32:36.2,194
32:36.2,204
32:36.2,175
32:36.2,201.66667
32:36.2,193.5
32:36.2,203
32:36.2,180
32:36.2,186
32:36.2,186.66667
32:36.2,152
32:36.2,168
32:36.2,131
32:36.2,145
32:36.2,145
32:36.3,118
32:36.3,46
32:36.4,212.33333
32:36.4,201
32:36.5,96
32:36.5,70
32:36.6,32
32:36.7,166
32:36.7,117
32:36.7,96
32:36.7,90.5
32:36.7,103
32:36.7,103
32:36.7,78
32:36.8,86
32:36.8,103
32:36.8,90
32:36.8,74
32:36.8,70.5
32:36.8,90
32:36.8,70
32:36.8,79.333336
32:36.8,71.5
32:36.8,257
32:37.0,35
32:37.1,196
32:37.1,269
32:37.2,172
32:37.2,124.5
32:37.2,147.5
32:37.2,142.66667
32:37.2,159
32:37.2,119
32:37.2,120
32:37.2,123
32:37.2,123.5
32:37.2,124.5
32:37.2,145
32:37.2,138
32:37.2,147.5
32:37.2,156
32:37.2,166
32:37.2,124
32:37.2,96.75
32:37.2,110.666664
32:37.2,123.75
32:37.2,92.25
32:37.2,137.33333
32:37.2,119
32:37.2,163
32:37.3,89
32:37.3,205.5
32:37.4,182
32:37.5,86
32:37.5,105
32:37.5,98
32:37.5,78
32:37.5,100
32:37.5,24
32:37.5,28
32:37.5,18
32:37.5,19
32:37.5,24
32:37.5,29
32:37.5,36
32:37.5,22
32:37.5,1
32:37.5,26.5
32:37.5,22.5
32:37.5,9
32:37.6,242
32:37.6,228.66667
32:37.6,204
32:37.6,231
32:37.6,204
32:37.6,221
32:37.6,202
32:37.6,224
32:37.6,238
32:37.6,173.5
32:37.6,204
32:37.6,244.5
32:37.6,171
32:37.6,229.5
32:37.6,228
32:37.6,248
32:37.6,205.33333
32:37.6,204.33333
32:37.6,199
32:37.6,215.5
32:37.6,168
32:37.6,243
32:37.6,181
32:37.7,135.66667
32:37.7,206
32:37.7,115
32:37.7,123
32:37.7,189
32:37.7,156
32:37.7,115
32:37.7,192.5
32:37.7,151.5
32:37.7,190.5
32:37.7,187
32:37.7,190
32:37.7,173
32:37.7,148.5
32:37.7,192
32:37.7,136.33333
32:37.7,139.5
32:37.8,185.5
32:37.8,238
32:37.8,241
32:37.9,211
32:37.9,196
32:37.9,188
32:37.9,102.5
32:37.9,80
32:37.9,131.5
32:37.9,146
32:37.9,114
32:37.9,92.5
32:37.9,106.5
32:37.9,124.5
32:37.9,150
32:37.9,63
32:37.9,53.5
32:37.9,140
32:37.9,102.25
32:37.9,129.25
32:38.0,89.5
32:38.0,109
32:38.1,218
32:38.1,225.25
32:38.1,229
32:38.1,212
32:38.1,207.5
32:38.1,210
32:38.2,101
32:38.2,111.333336
32:38.2,102
32:38.2,111
32:38.2,115
32:38.2,117
32:38.2,87
32:38.2,101
32:38.2,88
32:38.2,94
32:38.2,50
32:38.3,172
32:38.4,135
32:38.4,129
32:38.4,114
32:38.5,4
32:38.5,199
32:38.6,161
32:38.7,73
32:38.7,24
32:38.7,15
32:38.7,204
32:38.8,229.5
32:38.8,207.66667
32:38.8,221
32:38.8,213.5
32:38.8,209.5
32:38.8,206.33333
32:38.8,205.66667
32:38.8,135
32:38.8,127
32:38.9,41
32:39.0,228
32:39.0,219
32:39.1,164
32:39.1,149
32:39.1,154
32:39.1,114.5
32:39.1,91.5
32:39.1,137
32:39.1,128
32:39.2,241.25
32:39.2,241.33333
32:39.3,245.75
32:39.3,256.5
32:39.3,229
32:39.3,231.5
32:39.3,249.75
32:39.3,251.33333
32:39.3,267.5
32:39.3,235.75
32:39.3,190
32:39.3,222.5
32:39.3,225.5
32:39.3,204.33333
32:39.3,238
32:39.3,251.33333
32:39.3,244
32:39.3,213
32:39.3,128
32:39.4,129
32:39.4,81
32:39.5,171
32:39.5,177
32:39.5,188.33333
32:39.5,197
32:39.5,290.5
32:39.5,208
32:39.5,205.33333
32:39.5,209
32:39.6,115
32:39.6,149.66667
32:39.6,157.33333
32:39.6,127.666664
32:39.6,126
32:39.6,115
32:39.6,128
32:39.6,139
32:39.6,159
32:39.6,145
32:39.6,182.25
32:39.6,126.25
32:39.6,114
32:39.6,139.66667
32:39.6,204
32:39.6,107
32:39.6,81
32:39.6,97
32:39.6,203
32:39.6,107
32:39.7,54.666668
32:39.7,151
32:39.7,34
32:39.7,100.333336
32:39.7,99.666664
32:39.7,24
32:39.7,136.5
32:39.7,132.66667
32:39.7,112.5
32:39.7,130
32:39.7,91
32:39.7,38
32:39.7,141.33333
32:39.7,52
32:39.7,67
32:39.7,63
32:39.8,85.5
32:39.8,89
32:39.8,91
32:39.9,62
32:39.9,46.5
32:39.9,40
32:39.9,292
32:39.9,269
32:39.9,232
32:39.9,240.66667
32:39.9,203
32:39.9,211
32:39.9,297.5
32:39.9,305
32:39.9,193
32:39.9,185.5
32:40.0,255
32:40.0,298
32:40.0,245.33333
32:40.0,248.5
32:40.0,137
32:40.0,184
32:40.0,156
32:40.1,74
32:40.1,51
32:40.1,30
32:40.1,46
32:40.1,28.333334
32:40.2,176.5
32:40.2,175
32:40.2,159
32:40.3,25
32:40.4,209
32:40.4,164
32:40.5,77
32:40.5,36
32:40.6,9
32:40.7,144
32:40.7,103
32:40.7,84
32:40.8,62
32:40.8,75.5
32:40.8,73
32:40.8,47
32:40.8,52
32:40.8,69.5
32:40.8,62
32:40.8,39
32:40.8,54
32:40.8,35
32:40.8,51.25
32:40.8,42.5
32:40.8,53
32:40.8,207
32:40.8,208.66667
32:40.8,203
32:40.8,193
32:40.9,114
32:41.0,28
32:41.0,16
32:41.0,21
32:41.0,214
32:41.2,101
32:41.2,96.25
32:41.2,100.666664
32:41.2,88.666664
32:41.2,99.5
32:41.2,81
32:41.2,58
32:41.2,60.666668
32:41.2,26
32:41.2,27
32:41.2,22.5
32:41.2,17
32:41.3,218
32:41.3,246.33333
32:41.3,239.33333
32:41.3,254
32:41.3,239.66667
32:41.3,243.66667
32:41.3,226.33333
32:41.3,230
32:41.3,243
32:41.3,241.33333
32:41.3,267.66666
32:41.3,265.66666
32:41.3,219.33333
32:41.3,187
32:41.3,217.33333
32:41.3,223.33333
32:41.3,210.33333
32:41.3,225
32:41.3,223
32:41.3,234.66667
32:41.3,250
32:41.3,217
32:41.3,150
32:41.4,105
32:41.5,193
32:41.5,198
32:41.5,201
32:41.5,217
32:41.5,247
32:41.5,238.33333
32:41.5,214.66667
32:41.5,233
32:41.5,193
32:41.6,138
32:41.6,164
32:41.6,162.66667
32:41.6,165
32:41.6,140
32:41.6,138
32:41.6,130
32:41.6,164.66667
32:41.6,171.66667
32:41.6,173
32:41.6,125.333336
32:41.6,146.66667
32:41.6,192
32:41.6,112.5
32:41.6,153
32:41.6,122
32:41.7,81
32:41.7,63
32:41.7,150
32:41.7,56.5
32:41.7,134
32:41.7,83
32:41.7,116
32:41.7,51
32:41.7,135
32:41.7,92.25
32:41.7,132
32:41.7,122.333336
32:41.7,150
32:41.7,78.666664
32:41.7,107
32:41.7,79
32:41.7,196
32:41.8,110
32:41.9,125
32:41.9,88
32:41.9,60
32:42.1,72
32:42.2,18
32:42.2,10
32:42.2,208
32:42.2,189
32:42.3,76
32:42.4,42
32:42.4,210
32:42.5,176
32:42.5,187
32:42.5,169
32:42.5,184
32:42.5,130
32:42.6,89
32:42.6,73
32:42.6,75
32:42.7,203
32:42.7,122
32:42.8,110
32:42.8,104
32:42.8,39
32:42.8,36
32:42.8,39.5
32:42.8,23
32:42.9,161
32:42.9,151
32:42.9,138.5
32:42.9,140
32:43.0,77
32:43.0,67
32:43.1,32
32:43.1,224.5
32:43.2,169
32:43.2,178.5
32:43.2,168
32:43.2,148
32:43.2,184
32:43.2,134
32:43.2,150
32:43.2,176
32:43.2,150
32:43.2,109
32:43.2,136.5
32:43.2,105
32:43.2,159
32:43.2,132
32:43.2,122
32:43.2,137.5
32:43.2,156
32:43.2,126.333336
32:43.3,53.5
32:43.3,79
32:43.3,36
32:43.3,40
32:43.3,43
32:43.3,34.5
32:43.3,46
32:43.3,208
32:43.4,149
32:43.4,140.33333
32:43.4,131
32:43.6,243.33333
32:43.6,294.66666
32:43.6,256
32:43.6,264
32:43.6,253
32:43.6,216.66667
32:43.6,194
32:43.6,197.5
32:43.6,255
32:43.6,168
32:43.6,186.5
32:43.6,179.5
32:43.6,206
32:43.6,216.5
32:43.6,227.5
32:43.6,223.66667
32:43.6,183
32:43.6,179
32:43.6,195.33333
32:43.6,173
32:43.7,127
32:43.7,152
32:43.7,116
32:43.7,159
32:43.7,167
32:43.7,159
32:43.7,100
32:43.7,194
32:43.7,184
32:43.7,182
32:43.7,185
32:43.7,167.5
32:43.7,140.66667
32:43.7,167
32:43.7,128.75
32:43.7,20
32:43.9,130
32:43.9,113
32:44.1,145
32:44.1,125
32:44.2,71
32:44.2,65
32:44.3,216
32:44.3,210.66667
32:44.3,131
32:44.4,103
32:44.4,99
32:44.4,45
32:44.5,41
32:44.5,20.333334
32:44.5,13
32:44.6,146
32:44.6,132.66667
32:44.6,136
32:44.6,98
32:44.7,35
32:44.7,181
32:44.8,167.5
32:44.8,97.333336
32:44.8,89
32:44.8,96
32:44.8,93.5
32:44.9,79
32:44.9,237
32:44.9,228
32:44.9,226.5
32:44.9,219.66667
32:44.9,226
32:44.9,258.5
32:44.9,189.66667
32:45.0,228.33333
32:45.0,250
32:45.0,224.33333
32:45.0,246
32:45.0,147
32:45.0,156
32:45.0,185
32:45.0,156
32:45.0,191
32:45.0,153.5
32:45.1,117
32:45.1,57
32:45.1,71
32:45.1,43
32:45.1,66
32:45.1,32.5
32:45.1,42.5
32:45.1,15
32:45.1,9
32:45.2,281
32:45.2,198
32:45.2,250.5
32:45.2,277
32:45.2,287
32:45.2,220.66667
32:45.2,288
32:45.2,280
32:45.2,196
32:45.2,265
32:45.2,275
32:45.2,180
32:45.2,245
32:45.2,211.5
32:45.2,190
32:45.2,204
32:45.2,217.75
32:45.2,239
32:45.2,243
32:45.2,230
32:45.2,155
32:45.3,147.66667
32:45.3,162
32:45.3,174
32:45.3,120.333336
32:45.3,108
32:45.3,137
32:45.3,95
32:45.3,82
32:45.4,203
32:45.4,239.66667
32:45.4,206
32:45.6,105.5
32:45.6,133
32:45.6,151
32:45.6,119.5
32:45.6,81
32:45.6,130.5
32:45.6,134
32:45.6,120
32:45.6,104
32:45.6,92
32:45.6,76.5
32:45.6,71
32:45.6,60
32:45.6,70.5
32:45.6,69.666664
32:45.6,58.5
32:45.6,44.5
32:45.6,51.333332
32:45.6,70.666664
32:45.6,79
32:45.6,69.666664
32:45.6,39
32:45.6,59.5
32:45.6,30
32:45.6,65
32:45.6,57
32:45.7,211
32:45.7,219
32:45.7,218.66667
32:45.7,220
32:45.7,217.33333
32:45.7,240.33333
32:45.7,238.66667
32:45.7,229
32:45.7,241
32:45.7,213.5
32:45.7,206
32:45.7,171
32:45.7,136
32:45.8,166.66667
32:45.8,186
32:45.8,152.33333
32:45.8,167
32:45.8,149
32:45.8,146
32:45.8,138
32:45.8,110
32:45.8,167
32:45.8,127
32:45.8,141.33333
32:45.8,135
32:45.9,212
32:45.9,208
32:46.1,274
32:46.1,320
32:46.2,303
32:46.2,266
32:46.2,259
32:46.2,245
32:46.3,193.25
32:46.3,170
32:46.3,145
32:46.3,183
32:46.3,182
32:46.3,138
32:46.3,195
32:46.3,189
32:46.3,148
32:46.3,149.5
32:46.3,154
32:46.3,151.66667
32:46.3,154
32:46.3,171
32:46.3,185.33333
32:46.3,184.5
32:46.3,143.66667
32:46.3,114.333336
32:46.3,142
32:46.3,148.33333
32:46.3,175
32:46.3,122.75
32:46.3,167
32:46.3,141
32:46.4,215.33333
32:46.4,204
32:46.4,183
32:46.5,180
32:46.5,158.33333
32:46.5,149
32:46.5,85
32:46.5,90
32:46.5,77
32:46.6,61
32:46.6,45.666668
32:46.6,48
32:46.6,33
32:46.6,221
32:46.6,225
32:46.6,212.33333
32:46.6,229
32:46.7,182
32:46.7,108
32:46.8,13
32:46.8,17
32:46.8,10.666667
32:46.8,10.5
32:46.9,223
32:46.9,137.5
32:46.9,149
32:46.9,116.5
32:46.9,123
32:46.9,128
32:46.9,119.5
32:46.9,139
32:47.0,115
32:47.0,138
32:47.0,151.5
32:47.0,101
32:47.0,122
32:47.0,122.5
32:47.0,144
32:47.0,128.75
32:47.0,66
32:47.0,50
32:47.0,79
32:47.0,63.5
32:47.0,63
32:47.0,68
32:47.1,22
32:47.1,197
32:47.1,207
32:47.1,190
32:47.1,184.5
32:47.1,174.75
32:47.1,158
32:47.2,149
32:47.2,168.66667
32:47.2,186
32:47.2,197
32:47.2,125
32:47.2,147.66667
32:47.2,183
32:47.2,131.66667
32:47.2,179
32:47.2,109.5
32:47.2,156
32:47.2,87
32:47.2,113.5
32:47.2,113.666664
32:47.2,155
32:47.2,110
32:47.2,135
32:47.2,90.5
32:47.3,76.5
32:47.3,65
32:47.3,46.5
32:47.4,209.5
32:47.4,211
32:47.4,214.33333
32:47.4,173
32:47.4,121.75
32:47.4,112
32:47.5,50
32:47.6,7
32:47.6,211.5
32:47.6,193
32:47.6,181
32:47.6,173
32:47.7,130
32:47.7,92
32:47.7,65
32:47.7,40
32:47.8,46.5
32:47.8,62
32:47.8,64
32:47.8,60
32:47.8,33.666668
32:47.8,42.333332
32:47.8,41
32:47.8,32
32:47.8,30
32:47.8,24
32:47.8,37
32:48.1,92
32:48.2,65
32:48.2,38
32:48.2,34
32:48.2,8
32:48.3,305.33334
32:48.3,287
32:48.3,309
32:48.3,263
32:48.3,293.5
32:48.3,278
32:48.3,287.5
32:48.3,290
32:48.3,259.5
32:48.3,261.5
32:48.3,265.33334
32:48.3,297.5
32:48.3,289.75
32:48.3,286.2
32:48.3,237
32:48.3,238.6
32:48.3,269.75
32:48.3,240.4
32:48.3,260
32:48.3,265.66666
32:48.4,150.33333
32:48.4,134
32:48.5,238
32:48.5,216.25
32:48.5,233
32:48.5,197
32:48.5,207
32:48.5,188
32:48.6,193
32:48.6,174
32:48.6,161
32:48.6,171
32:48.6,146
32:48.6,184
32:48.6,110
32:48.6,109
32:48.6,112.5
32:48.6,110
32:48.7,75
32:48.7,74.5
32:48.7,68
32:48.7,64.5
32:48.8,214
32:48.8,132.5
32:48.8,121.666664
32:48.8,129.5
32:48.9,111
32:48.9,106
32:48.9,28
32:48.9,17.5
32:48.9,8
32:48.9,17.5
32:48.9,12.5
32:49.0,220.25
32:49.0,240
32:49.0,199.33333
32:49.0,234.5
32:49.0,233.25
32:49.0,181
32:49.0,182
32:49.0,161
32:49.0,190.5
32:49.1,140
32:49.1,87
32:49.1,97
32:49.1,60
32:49.1,75
32:49.1,66
32:49.1,66
32:49.1,48
32:49.2,46
32:49.2,6
32:49.2,207
32:49.2,224.66667
32:49.2,214.25
32:49.2,218
32:49.2,218
32:49.2,220.8
32:49.2,190
32:49.3,209
32:49.3,154
32:49.3,145
32:49.3,182
32:49.3,153
32:49.3,162
32:49.4,56.5
32:49.4,75
32:49.4,48.5
32:49.4,62.5
32:49.5,214.5
32:49.5,202.66667
32:49.5,158
32:49.6,91
32:49.6,73
32:49.6,50
32:49.7,214
32:49.7,196
32:49.7,196
32:49.7,173
32:49.7,146
32:49.8,152.5
32:49.8,167
32:49.8,167
32:49.8,145.5
32:49.8,151
32:49.8,153
32:49.8,144.5
32:49.8,138.5
32:49.8,132.4
32:49.8,142
32:49.9,61
32:50.0,106
32:50.1,196
32:50.2,242
32:50.2,184
32:50.3,115.5
32:50.3,116
32:50.3,108.666664
32:50.3,95.5
32:50.3,113
32:50.3,65
32:50.3,113.666664
32:50.3,110.666664
32:50.3,78
32:50.3,78
32:50.3,81.666664
32:50.3,81.666664
32:50.3,104.5
32:50.3,118
32:50.3,122
32:50.3,90
32:50.3,45.75
32:50.3,86
32:50.3,88.5
32:50.3,53
32:50.3,125
32:50.3,83.25
32:50.3,64
32:50.4,169.66667
32:50.5,79
32:50.5,106
32:50.5,52
32:50.5,102
32:50.5,45
32:50.5,39
32:50.6,29
32:50.6,22
32:50.6,62.666668
32:50.6,18
32:50.6,54.666668
32:50.6,56
32:50.6,18
32:50.6,245
32:50.6,229.66667
32:50.6,239.33333
32:50.6,264
32:50.6,254.25
32:50.6,250.33333
32:50.6,256.33334
32:50.6,231.66667
32:50.6,223.33333
32:50.7,258
32:50.7,268
32:50.7,268.75
32:50.7,220.66667
32:50.7,246
32:50.7,212
32:50.7,225.25
32:50.7,191
32:50.7,206.5
32:50.7,218.66667
32:50.7,191
32:50.7,246.33333
32:50.7,239
32:50.7,245
32:50.7,194.5
32:50.8,145
32:50.8,23.5
32:50.8,39
32:50.9,223.33333
32:50.9,193.66667
32:50.9,159.5
32:50.9,167
32:50.9,132.5
32:50.9,138
32:51.0,144
32:51.0,152
32:51.0,109.5
32:51.0,122.5
